Ticker,Name,Weight,Shares,Price
PE23346 LN Equity,Vespa Capital III LP,--,1,--
PE20849 HK Equity,NewQuest Asia Fund IV LP,--,1,--
PE24249 US Equity,Varde Dislocation Fund LP,--,1,--
PE21662 US Equity,Morrison Street Fund VI LP,--,1,--
PE24944 US Equity,TerraCap Partners V LP,--,1,--
PE24101 US Equity,Torchlight Debt Opportunity Fund VII LP,--,1,--
PE15949 US Equity,Kennedy Wilson Real Estate Fund VI LP,--,1,--
PE17627 LN Equity,Coller International Partners VIII LP,--,1,--
PE22641 US Equity,Stonepeak Global Renewables Fund LP,--,1,--
PE24860 US Equity,TCV XI LP,--,1,--
PE25619 US Equity,Grain Communications Opportunity Fund II,--,1,--
PE24801 US Equity,Greenspring Diversity Fund I LP,--,1,--
PE24764 US Equity,Nexus Special Situations III LP,--,1,--
PE25478 US Equity,K5 Private Investors LP,--,1,--
PE17679 US Equity,Warburg Pincus Global Growth LP,--,1,--
PE26291 US Equity,Harbourvest Partners Co-Investment Fund,--,1,--
PE15744 US Equity,Grosvenor/NJDI Emerging Opportunities 20,--,1,--
PE15055 US Equity,Crayhill Northbrook Fund LP,--,1,--
PE16842 ID Equity,NTR Renewable Energy Income Fund II,--,1,--
PE23438 US Equity,Crayhill Principal Strategies Fund II LP,--,1,--
PE17503 US Equity,Crestview Partners IV LP,--,1,--
PE14018 US Equity,Catalyst Fund V LLC,--,1,--
PE25891 US Equity,Strategic Value Special Situations Fund,--,1,--
PE21386 US Equity,Principal Real Estate Debt Fund III LP,--,1,--
PE19895 KY Equity,Oak Hill Capital Partners V LP,--,1,--
PE26928 US Equity,Nautic Partners X LP,--,1,--
PE14876 US Equity,Aberdeen US Private Equity VII LP,--,1,--
PE17484 LX Equity,Aermont Capital Real Estate Fund IV SCSp,--,1,--
PE18059 US Equity,Goldentree Distressed Fund III LP,--,1,--
PE16096 US Equity,Ascribe Opportunities Fund IV LP,--,1,--
PE17859 US Equity,HarbourVest Partners Co-Investment Fund,--,1,--
PE18686 US Equity,Blackstone Real Estate Partners IX LP,--,1,--
PE17458 US Equity,Brookfield Capital Partners V LP,--,1,--
PE17749 US Equity,Ironsides Direct Investment Fund V LP,--,1,--
PE19685 US Equity,TSG8 LP,--,1,--
PE19308 US Equity,Varde Fund XIII LP,--,1,--
PE19592 US Equity,Blueprint Equity I LP,--,1,--
PE19494 US Equity,JLL Partners Fund VIII LP,--,1,--
PE16386 US Equity,Rockpoint Real Estate Fund VI LP,--,1,--
PEF5958 US Equity,HRJ Special Opportunities II LP,--,1,--
PE19170 US Equity,Rise Fund II LP,--,1,--
PE13191 US Equity,RLJ Equity Partners Fund II LP,--,1,--
PE16295 US Equity,Greenspring Secondaries Fund III LP,--,1,--
PE20206 US Equity,Grain Communications Opportunity Fund II,--,1,--
PE18340 US Equity,Greenspring Global Partners IX LP,--,1,--
PE19628 US Equity,FS Equity Partners VIII LP,--,1,--
PE20712 US Equity,Platinum Equity Capital Partners V LP,--,1,--
PE20563 US Equity,Exeter Core Industrial Club Fund III,--,1,--
PEF1951 US Equity,Silver Lake Partners III LP,--,1,--
PE19747 US Equity,Warburg Pincus China-Southeast Asia II L,--,1,--
PE21699 US Equity,Chatham Asset Private Debt & Strategic C,--,1,--
PE19310 US Equity,Long Wharf Real Estate Partners VI LP,--,1,--
PE15558 US Equity,Castlelake V LP,--,1,--
PE17478 US Equity,Kelso Investment Associates X LP,--,1,--
PE19391 US Equity,CD Clean Energy and Infrastructure VII J,--,1,--
PE17557 US Equity,K4 Private Investors LP,--,1,--
PE19260 LN Equity,Seventh Cinven Fund LP,--,1,--
PE19133 US Equity,Homestead Capital USA Farmland Fund III,--,1,--
PEF1796 US Equity,TPG Partners V LP,--,1,--
PEF2977 US Equity,TPG Star LP,--,1,--
PE17883 US Equity,Ares Capital Europe IV,--,1,--
PE19011 US Equity,HIG Growth Buyouts & Equity Fund III LP,--,1,--
PE21242 US Equity,LBC Credit Partners V LP,--,1,--
PE18295 US Equity,Columbia Capital Equity Partners VII LP,--,1,--
PE19284 US Equity,Clean Growth Fund V LP,--,1,--
PEF1979 US Equity,Warburg Pincus Equity Partners LP,--,1,--
PEF2019 US Equity,Warburg Pincus Private Equity IX LP,--,1,--
PEF1958 US Equity,Warburg Pincus Private Equity VIII LP,--,1,--
PE18454 US Equity,Harrison Street Social Infrastructure Fu,--,1,--
PE20519 LN Equity,Searchlight Capital III LP,--,1,--
PE19977 IN Equity,Tata Capital Healthcare Fund II,--,1,--
