Ticker,Name,Weight,Shares,Price
CTRE UN Equity,CareTrust REIT Inc,0.081041,95.786,21.72
STNG UN Equity,Scorpio Tankers Inc,0.080767,49.227,42.12
RUSHA UW Equity,Rush Enterprises Inc,0.080763,42.115,49.23
CARG UW Equity,Cargurus Inc,0.080756,101.228,20.48
MTX UN Equity,Minerals Technologies Inc,0.080381,32.517,63.46
MGRC UW Equity,McGrath RentCorp,0.080357,24.032,85.84
SBCF UW Equity,Seacoast Banking Corp of Florida,0.080263,60.02,34.33
XRX UW Equity,Xerox Holdings Corp,0.08001,113.418,18.11
VRTV UN Equity,Veritiv Corp,0.079979,14.451,142.08
ENR UN Equity,Energizer Holdings Inc,0.079869,66.141,31
COMM UW Equity,CommScope Holding Co Inc,0.079798,203.432,10.07
THRM UW Equity,Gentherm Inc,0.079673,32.857,62.25
KAR UN Equity,KAR Auction Services Inc,0.079148,119.592,16.99
BLMN UW Equity,Bloomin' Brands Inc,0.079127,87.557,23.2
DVAX UR Equity,Dynavax Technologies Corp,0.078913,117.371,17.26
NKLA UW Equity,Nikola Corp,0.078858,289.616,6.99
PRMW UN Equity,Primo Water Corp,0.078722,156.298,12.93
DOOR UN Equity,Masonite International Corp,0.0785,22.369,90.09
EVTC UN Equity,EVERTEC Inc,0.078396,59.614,33.76
TRMK UW Equity,Trustmark Corp,0.078014,60.763,32.96
WSBC UW Equity,WesBanco Inc,0.077798,57.907,34.49
CSWI UW Equity,CSW Industrials Inc,0.077765,14.875,134.21
ASAN UN Equity,Asana Inc,0.077735,73.045,27.32
MDRX UW Equity,Allscripts Healthcare Solutions Inc,0.077474,113.005,17.6
MDC UN Equity,MDC Holdings Inc,0.077436,56.733,35.04
TOWN UW Equity,Towne Bank/Portsmouth VA,0.077386,66.8,29.74
WGO UN Equity,Winnebago Industries Inc,0.077119,31.778,62.3
DRH UN Equity,DiamondRock Hospitality Co,0.077075,208.059,9.51
SYBT UW Equity,Stock Yards Bancorp Inc,0.077058,28.398,69.66
AMEH UR Equity,Apollo Medical Holdings Inc,0.076912,38.609,51.14
NVTA UN Equity,Invitae Corp,0.076747,228.301,8.63
CNS UN Equity,Cohen & Steers Inc,0.076502,25.195,77.95
BOOT UN Equity,Boot Barn Holdings Inc,0.076384,29.276,66.98
PI UW Equity,Impinj Inc,0.075606,20.848,93.1
IVT UN Equity,InvenTrust Properties Corp,0.075429,67.213,28.81
TELL UA Equity,Tellurian Inc,0.075305,506.076,3.82
XHR UN Equity,Xenia Hotels & Resorts Inc,0.075047,113.462,16.98
ACAD UW Equity,ACADIA Pharmaceuticals Inc,0.075012,119.237,16.15
CALM UW Equity,Cal-Maine Foods Inc,0.074711,37.607,51
NAVI UW Equity,Navient Corp,0.074181,115.206,16.53
PRK UA Equity,Park National Corp,0.074021,14.233,133.51
SHAK UN Equity,Shake Shack Inc,0.073847,37.194,50.97
TTGT UQ Equity,TechTarget Inc,0.073732,27.192,69.61
LBRT UN Equity,Liberty Energy Inc,0.07364,141.609,13.35
TPH UN Equity,Tri Pointe Homes Inc,0.073471,101.843,18.52
LKFN UW Equity,Lakeland Financial Corp,0.073325,24.339,77.34
MAXR UN Equity,Maxar Technologies Inc,0.073252,72.133,26.07
HTLF UW Equity,Heartland Financial USA Inc,0.07306,40.747,46.03
UE UN Equity,Urban Edge Properties,0.072681,113.495,16.44
MTRN UN Equity,Materion Corp,0.072447,20.253,91.83
CPE UN Equity,Callon Petroleum Co,0.072297,48.816,38.02
CNK UN Equity,Cinemark Holdings Inc,0.072256,108.097,17.16
WRE UN Equity,Washington Real Estate Investment Trust,0.072117,86.715,21.35
IOVA UQ Equity,Iovance Biotherapeutics Inc,0.072114,149.538,12.38
KTOS UW Equity,Kratos Defense & Security Solutions Inc,0.072099,122.576,15.1
ATSG UW Equity,Air Transport Services Group Inc,0.072002,58.587,31.55
RNST UW Equity,Renasant Corp,0.071867,54.295,33.98
VCYT UQ Equity,Veracyte Inc,0.071864,71.066,25.96
ICFI UW Equity,ICF International Inc,0.071749,18.304,100.63
CYRX UR Equity,CryoPort Inc,0.071631,44.172,41.63
NOG UN Equity,Northern Oil and Gas Inc,0.071342,65.061,28.15
AEO UN Equity,American Eagle Outfitters Inc,0.071246,152.928,11.96
GEF UN Equity,Greif Inc,0.070932,25.622,71.07
NMIH UQ Equity,NMI Holdings Inc,0.070903,83.842,21.71
DK UN Equity,Delek US Holdings Inc,0.070862,69.914,26.02
MWA UN Equity,Mueller Water Products Inc,0.070735,154.675,11.74
PFS UN Equity,Provident Financial Services Inc,0.07031,74.096,24.36
CSGS UW Equity,CSG Systems International Inc,0.070156,31.753,56.72
LNN UN Equity,Lindsay Corp,0.070001,10.917,164.61
MD UN Equity,Pediatrix Medical Group Inc,0.069847,85.223,21.04
FCEL UQ Equity,FuelCell Energy Inc,0.069801,366.442,4.89
PLAY UW Equity,Dave & Buster's Entertainment Inc,0.069621,42.595,41.96
EVRI UN Equity,Everi Holdings Inc,0.069504,87.166,20.47
CSTM UN Equity,Constellium SE,0.069434,123.101,14.48
ARI UN Equity,Apollo Commercial Real Estate Finance In,0.06937,139.564,12.76
YOU UN Equity,Clear Secure Inc,0.069327,61.711,28.84
TROX UN Equity,Tronox Holdings PLC,0.069294,116.04,15.33
PLMR UW Equity,Palomar Holdings Inc,0.069292,24.084,73.86
SJW UN Equity,SJW Group,0.069232,26.795,66.33
SDGR UW Equity,Schrodinger Inc/United States,0.06895,53.525,33.07
HTH UN Equity,Hilltop Holdings Inc,0.068898,60.844,29.07
WWW UN Equity,Wolverine World Wide Inc,0.068696,79.368,22.22
SASR UW Equity,Sandy Spring Bancorp Inc,0.068684,43.916,40.15
BRP UW Equity,BRP Group Inc,0.068636,57.999,30.38
ELF UN Equity,elf Beauty Inc,0.068237,48.02,36.48
NWN UN Equity,Northwest Natural Holding Co,0.06817,33.837,51.72
CTKB UW Equity,Cytek Biosciences Inc,0.068155,113.246,15.45
TWO UN Equity,Two Harbors Investment Corp,0.06808,342.691,5.1
CNNE UN Equity,Cannae Holdings Inc,0.068,74.954,23.29
PJT UN Equity,PJT Partners Inc,0.067986,23.814,73.29
NWBI UW Equity,Northwest Bancshares Inc,0.067886,120.523,14.46
ENVX UW Equity,Enovix Corp,0.067878,107.898,16.15
TBK UW Equity,Triumph Bancorp Inc,0.067732,23.816,73.01
HOPE UW Equity,Hope Bancorp Inc,0.06762,114.961,15.1
EXTR UW Equity,Extreme Networks Inc,0.067608,126.78,13.69
XNCR UQ Equity,Xencor Inc,0.067487,56.934,30.43
XPEL UR Equity,XPEL Inc,0.067384,21.359,80.99
NVRO UN Equity,Nevro Corp,0.067214,34.614,49.85
ATGE UN Equity,Adtalem Global Education Inc,0.067197,44.506,38.76
PACB UW Equity,Pacific Biosciences of California Inc,0.067108,224.029,7.69
NVEE UR Equity,NV5 Global Inc,0.067102,13.414,128.42
TVTX UQ Equity,Travere Therapeutics Inc,0.06703,60.399,28.49
IDCC UW Equity,InterDigital Inc,0.066987,30.659,56.09
PFSI UN Equity,PennyMac Financial Services Inc,0.066706,29.363,58.32
EMBC UW Equity,Embecta Corp,0.066501,56.888,30.01
GOLF UN Equity,Acushnet Holdings Corp,0.066412,33.969,50.19
JACK UW Equity,Jack in the Box Inc,0.066346,21.004,81.09
CMTG UN Equity,Claros Mortgage Trust Inc,0.06632,91.241,18.66
MNRO UW Equity,Monro Inc,0.066245,33.022,51.5
WOR UN Equity,Worthington Industries Inc,0.066144,31.556,53.81
NBTB UW Equity,NBT Bancorp Inc,0.066113,41.477,40.92
CLDX UR Equity,Celldex Therapeutics Inc,0.066072,45.45,37.32
ADTN UW Equity,ADTRAN Holdings Inc,0.065905,69.769,24.25
HAIN UW Equity,Hain Celestial Group Inc/The,0.065862,74.583,22.67
DEA UN Equity,Easterly Government Properties Inc,0.06584,90.435,18.69
VBTX UQ Equity,Veritex Holdings Inc,0.065731,52.097,32.39
SKT UN Equity,Tanger Factory Outlet Centers Inc,0.065589,100.584,16.74
TDS UN Equity,Telephone and Data Systems Inc,0.065416,100.02,16.79
AHCO UR Equity,AdaptHealth Corp,0.06535,71.633,23.42
B UN Equity,Barnes Group Inc,0.065208,48.564,34.47
POLY UN Equity,Plantronics Inc,0.065206,41.954,39.9
LTC UN Equity,LTC Properties Inc,0.065158,38.622,43.31
XPER UW Equity,Xperi Holding Corp,0.065108,103.366,16.17
INT UN Equity,World Fuel Services Corp,0.065105,61.902,27
VSTO UN Equity,Vista Outdoor Inc,0.065049,55.424,30.13
CENTA UW Equity,Central Garden & Pet Co,0.065002,40.444,41.26
XMTR UW Equity,Xometry Inc,0.064875,33.51,49.7
CRS UN Equity,Carpenter Technology Corp,0.06477,47.399,35.08
MPLN UN Equity,Multiplan Corp,0.064527,374.781,4.42
VICR UW Equity,Vicor Corp,0.064449,21.836,75.77
NTB UN Equity,Bank of NT Butterfield & Son Ltd/The,0.064368,49.312,33.51
EFSC UW Equity,Enterprise Financial Services Corp,0.064292,34.99,47.17
ALGT UW Equity,Allegiant Travel Co,0.064217,15.374,107.23
SILK UW Equity,Silk Road Medical Inc,0.064086,34.275,48
MARA UR Equity,Marathon Digital Holdings Inc,0.063826,100.154,16.36
TTMI UW Equity,TTM Technologies Inc,0.063588,100.518,16.24
PDM UN Equity,Piedmont Office Realty Trust Inc,0.062933,121.933,13.25
MYRG UW Equity,MYR Group Inc,0.062897,16.6,97.27
FSR UN Equity,Fisker Inc,0.06268,161.233,9.98
CAKE UW Equity,Cheesecake Factory Inc/The,0.062465,49.356,32.49
IRWD UW Equity,Ironwood Pharmaceuticals Inc,0.062415,135.558,11.82
GTN UN Equity,Gray Television Inc,0.062382,83.89,19.09
MSEX UW Equity,Middlesex Water Co,0.062356,17.222,92.95
FIGS UN Equity,Figs Inc,0.062281,126.492,12.64
ZIP UN Equity,ZipRecruiter Inc,0.062178,79.256,20.14
OXM UN Equity,Oxford Industries Inc,0.062165,15.388,103.71
LGND UQ Equity,Ligand Pharmaceuticals Inc,0.06198,14.998,106.09
KRYS UQ Equity,Krystal Biotech Inc,0.061929,20.774,76.53
SPCE UN Equity,Virgin Galactic Holdings Inc,0.061907,226.39,7.02
STRA UW Equity,Strategic Education Inc,0.061892,22.819,69.63
IRBT UW Equity,iRobot Corp,0.061813,26.625,59.6
HCC UN Equity,Warrior Met Coal Inc,0.061758,51.077,31.04
NMRK UW Equity,Newmark Group Inc,0.06168,146.614,10.8
MSGE UN Equity,Madison Square Garden Entertainment Corp,0.061662,25.54,61.98
ISEE UW Equity,IVERIC bio Inc,0.061525,115.881,13.63
WFRD UW Equity,Weatherford International PLC,0.061501,70.108,22.52
ODP UW Equity,ODP Corp/The,0.061453,42.638,37
AKR UN Equity,Acadia Realty Trust,0.061439,92.399,17.07
SNEX UW Equity,StoneX Group Inc,0.061259,17.066,92.15
EVOP UQ Equity,Evo Payments Inc,0.061246,46.906,33.52
FBK UN Equity,FB Financial Corp,0.061159,35.953,43.67
OSIS UW Equity,OSI Systems Inc,0.061042,16.064,97.55
PRVA UW Equity,Privia Health Group Inc,0.06101,43.005,36.42
PSMT UW Equity,PriceSmart Inc,0.06094,24.406,64.1
AIR UN Equity,AAR Corp,0.060924,33.541,46.63
RCII UW Equity,Rent-A-Center Inc/TX,0.06067,52.654,29.58
TEN UN Equity,Tenneco Inc,0.06052,81.858,18.98
GCP UN Equity,GCP Applied Technologies Inc,0.060517,49.367,31.47
AI UN Equity,C3.ai Inc,0.060279,68.261,22.67
SBH UN Equity,Sally Beauty Holdings Inc,0.060085,106.232,14.52
COUR UN Equity,Coursera Inc,0.059864,111.85,13.74
SUPN UQ Equity,Supernus Pharmaceuticals Inc,0.05981,48.605,31.59
GNL UN Equity,Global Net Lease Inc,0.059751,103.363,14.84
RVMD UW Equity,REVOLUTION Medicines Inc,0.059681,62.51,24.51
WABC UW Equity,Westamerica BanCorp,0.059634,25.838,59.25
RAMP UN Equity,LiveRamp Holdings Inc,0.059556,66.532,22.98
LC UN Equity,LendingClub Corp,0.059554,100.384,15.23
AGIO UW Equity,Agios Pharmaceuticals Inc,0.059498,54.125,28.22
TGH UN Equity,Textainer Group Holdings Ltd,0.059453,46.055,33.14
RLAY UQ Equity,Relay Therapeutics Inc,0.059405,75.872,20.1
EBS UN Equity,Emergent BioSolutions Inc,0.059335,49.942,30.5
NEX UN Equity,NexTier Oilfield Solutions Inc,0.059242,174.21,8.73
EGBN UR Equity,Eagle Bancorp Inc,0.059141,31.447,48.28
PRAA UW Equity,PRA Group Inc,0.059076,39.361,38.53
MGPI UW Equity,MGP Ingredients Inc,0.059062,13.923,108.9
VGR UN Equity,Vector Group Ltd,0.05888,142.599,10.6
STEP UW Equity,StepStone Group Inc,0.058714,52.282,28.83
GFF UN Equity,Griffon Corp,0.058694,45.688,32.98
CCS UN Equity,Century Communities Inc,0.058625,29.015,51.87
BGS UN Equity,B&G Foods Inc,0.058573,67.459,22.29
LRN UN Equity,Stride Inc,0.058532,40.263,37.32
RVNC UQ Equity,Revance Therapeutics Inc,0.058413,69.521,21.57
MEI UN Equity,Methode Electronics Inc,0.058329,35.961,41.64
VRTS UW Equity,Virtus Investment Partners Inc,0.058324,7.076,211.6
SGRY UW Equity,Surgery Partners Inc,0.057992,39.354,37.83
DDD UN Equity,3D Systems Corp,0.057913,125.674,11.83
ETWO UN Equity,E2open Parent Holdings Inc,0.057883,197.6,7.52
JOBY UN Equity,Joby Aviation Inc,0.057833,249.106,5.96
HMN UN Equity,Horace Mann Educators Corp,0.057819,41.254,35.98
KN UN Equity,Knowles Corp,0.057671,88.867,16.66
PTRA UW Equity,Proterra Inc,0.057405,219.297,6.72
ROCK UW Equity,Gibraltar Industries Inc,0.057379,32.661,45.1
TCBK UW Equity,TriCo Bancshares,0.057372,31.397,46.91
SSTK UN Equity,Shutterstock Inc,0.057257,24.053,61.11
AAT UN Equity,American Assets Trust Inc,0.05722,48.981,29.99
SLVM UN Equity,Sylvamo Corp,0.057123,35.217,41.64
NEO UR Equity,NeoGenomics Inc,0.056996,123.163,11.88
BDN UN Equity,Brandywine Realty Trust,0.056925,168.361,8.68
FLYW UW Equity,Flywire Corp,0.05692,54.831,26.65
CRK UN Equity,Comstock Resources Inc,0.056741,90.927,16.02
HNI UN Equity,HNI Corp,0.056546,41.894,34.65
UCTT UW Equity,Ultra Clean Holdings Inc,0.056534,44.794,32.4
MED UN Equity,Medifast Inc,0.056427,11.273,128.5
IPAR UW Equity,Inter Parfums Inc,0.056279,17.806,81.14
ADUS UW Equity,Addus HomeCare Corp,0.056071,15.328,93.91
RXDX UW Equity,Prometheus Biosciences Inc,0.055966,29.025,49.5
STC UN Equity,Stewart Information Services Corp,0.055781,26.612,53.81
CRVL UW Equity,CorVel Corp,0.055623,8.898,160.48
PSN UN Equity,Parsons Corp,0.055245,33.37,42.5
PLAB UW Equity,Photronics Inc,0.055203,59.445,23.84
PMT UN Equity,PennyMac Mortgage Investment Trust,0.055195,91.24,15.53
MODV UW Equity,ModivCare Inc,0.055136,12.546,112.82
EVBG UQ Equity,Everbridge Inc,0.055104,39.262,36.03
PGRE UN Equity,Paramount Group Inc,0.055093,185.121,7.64
CODI UN Equity,Compass Diversified Holdings,0.055029,60.089,23.51
MNRL UN Equity,Brigham Minerals Inc,0.054851,50.579,27.84
ALEX UN Equity,Alexander & Baldwin Inc,0.054827,71.848,19.59
CDEV UR Equity,Centennial Resource Development Inc/DE,0.054763,204.042,6.89
KNBE UW Equity,KnowBe4 Inc,0.054762,72.243,19.46
JOE UN Equity,St Joe Co/The,0.05476,34.179,41.13
GVA UN Equity,Granite Construction Inc,0.05467,45.157,31.08
HURN UW Equity,Huron Consulting Group Inc,0.05454,20.857,67.13
NXRT UN Equity,NexPoint Residential Trust Inc,0.054473,22.45,62.29
VIVO UW Equity,Meridian Bioscience Inc,0.054393,42.637,32.75
HOUS UN Equity,Anywhere Real Estate Inc,0.05439,114.921,12.15
ADPT UW Equity,Adaptive Biotechnologies Corp,0.054356,110.572,12.62
GOGL UW Equity,Golden Ocean Group Ltd,0.054214,121.765,11.43
SKIN UR Equity,Beauty Health Co/The,0.053951,98.93,14
TSP UW Equity,TuSimple Holdings Inc,0.05395,138.777,9.98
CMP UN Equity,Compass Minerals International Inc,0.05381,34.016,40.61
RGNX UW Equity,REGENXBIO Inc,0.053778,39.832,34.66
ALHC UW Equity,Alignment Healthcare Inc,0.053771,83.661,16.5
PCVX UW Equity,Vaxcyte Inc,0.053721,52.279,26.38
AXSM UQ Equity,Axsome Therapeutics Inc,0.053652,28.481,48.36
COHU UW Equity,Cohu Inc,0.053621,47.648,28.89
RCUS UN Equity,Arcus Biosciences Inc,0.053572,50.937,27
URBN UW Equity,Urban Outfitters Inc,0.053417,65.394,20.97
OFG UN Equity,OFG Bancorp,0.053304,47.235,28.97
FCF UN Equity,First Commonwealth Financial Corp,0.053292,92.627,14.77
HRMY UQ Equity,Harmony Biosciences Holdings Inc,0.053121,26.005,52.44
ALG UN Equity,Alamo Group Inc,0.053096,9.98,136.58
IMKTA UW Equity,Ingles Markets Inc,0.052781,14.104,96.07
FRO UN Equity,Frontline Ltd/Bermuda,0.052661,123.688,10.93
BHLB UN Equity,Berkshire Hills Bancorp Inc,0.052372,45.777,29.37
AIV UN Equity,Apartment Investment and Management Co,0.052254,148.556,9.03
MBUU UQ Equity,Malibu Boats Inc,0.052119,20.575,65.03
CLFD UQ Equity,Clearfield Inc,0.052087,11.466,116.62
NNI UN Equity,Nelnet Inc,0.051894,14.809,89.96
TBBK UW Equity,Bancorp Inc/The,0.051849,55.276,24.08
CLNE UW Equity,Clean Energy Fuels Corp,0.051742,168.14,7.9
PGTI UN Equity,PGT Innovations Inc,0.051644,58.482,22.67
CSR UN Equity,Centerspace,0.051624,15.233,87
RXRX UW Equity,Recursion Pharmaceuticals Inc,0.051561,134.109,9.87
EAF UN Equity,GrafTech International Ltd,0.051484,194.94,6.78
LOB UW Equity,Live Oak Bancshares Inc,0.051468,32.472,40.69
LMND UN Equity,Lemonade Inc,0.051423,46.061,28.66
AVNS UN Equity,Avanos Medical Inc,0.051366,46.744,28.21
ENTA UW Equity,Enanta Pharmaceuticals Inc,0.051365,19.423,67.89
INSW UN Equity,International Seaways Inc,0.051326,48.873,26.96
ECPG UW Equity,Encore Capital Group Inc,0.051221,23.834,55.17
BIGC UQ Equity,BigCommerce Holdings Inc,0.051216,63.609,20.67
CTS UN Equity,CTS Corp,0.051146,31.449,41.75
SAFT UW Equity,Safety Insurance Group Inc,0.051093,14.116,92.92
FSLY UN Equity,Fastly Inc,0.051042,110.67,11.84
LYEL UW Equity,Lyell Immunopharma Inc,0.051002,171.599,7.63
MRTN UW Equity,Marten Transport Ltd,0.050888,58.504,22.33
EAT UN Equity,Brinker International Inc,0.050874,43.089,30.31
BGCP UW Equity,BGC Partners Inc,0.050867,316.951,4.12
PATK UW Equity,Patrick Industries Inc,0.050721,21.778,59.79
WMK UN Equity,Weis Markets Inc,0.050643,16.302,79.75
PRM UN Equity,Perimeter Solutions SA,0.050559,120.851,10.74
QRTEA UW Equity,Qurate Retail Inc,0.050457,347.274,3.73
LADR UN Equity,Ladder Capital Corp,0.050348,112.688,11.47
SCHL UW Equity,Scholastic Corp,0.050146,27.39,47
FBNC UW Equity,First Bancorp/Southern Pines NC,0.050094,35.003,36.74
EPAC UN Equity,Enerpac Tool Group Corp,0.050056,60.387,21.28
LAUR UW Equity,Laureate Education Inc,0.049919,112.413,11.4
ALLO UW Equity,Allogene Therapeutics Inc,0.049876,79.038,16.2
FIZZ UW Equity,National Beverage Corp,0.049861,23.422,54.65
CFFN UW Equity,Capitol Federal Financial Inc,0.049785,128.967,9.91
FBRT UN Equity,Franklin BSP Realty Trust Inc,0.049767,83.503,15.3
KYMR UQ Equity,Kymera Therapeutics Inc,0.049739,37.5,34.05
AVDX UW Equity,AvidXchange Holdings Inc,0.049728,145.398,8.78
OSTK UQ Equity,Overstock.com Inc,0.049646,42.244,30.17
SVC UW Equity,Service Properties Trust,0.049629,162.923,7.82
ERII UW Equity,Energy Recovery Inc,0.049607,55.345,23.01
EDIT UW Equity,Editas Medicine Inc,0.049508,68.515,18.55
VCEL UR Equity,Vericel Corp,0.049497,46.802,27.15
CHCO UW Equity,City Holding Co,0.049403,14.598,86.88
CDNA UQ Equity,CareDx Inc,0.049393,50.498,25.11
MHO UN Equity,M/I Homes Inc,0.049378,27.249,46.52
HLMN UQ Equity,Hillman Solutions Corp,0.049347,133.491,9.49
PHR UN Equity,Phreesia Inc,0.049334,48.711,26
PLUS UW Equity,ePlus Inc,0.049277,26.3,48.1
PRLB UN Equity,Proto Labs Inc,0.049033,27.305,46.1
FGEN UW Equity,FibroGen Inc,0.048889,86.736,14.47
MATV UN Equity,Mativ Inc,0.048815,53.969,23.22
CPRX UR Equity,Catalyst Pharmaceuticals Inc,0.048602,95.026,13.13
TNC UN Equity,Tennant Co,0.04859,18.379,67.87
BUSE UW Equity,First Busey Corp,0.048501,51.197,24.32
BBIO UW Equity,Bridgebio Pharma Inc,0.048457,103.752,11.99
PRA UN Equity,ProAssurance Corp,0.048181,53.476,23.13
UVV UN Equity,Universal Corp/VA,0.048116,23.971,51.53
GTY UN Equity,Getty Realty Corp,0.048,41.842,29.45
SNDX UW Equity,Syndax Pharmaceuticals Inc,0.047981,51.323,24
MFA UN Equity,MFA Financial Inc,0.047947,101.809,12.09
TMDX UQ Equity,TransMedics Group Inc,0.047798,26.658,46.03
TALO UN Equity,Talos Energy Inc,0.047792,65.61,18.7
COMP UN Equity,Compass Inc,0.047734,258.527,4.74
RKLB UR Equity,Rocket Lab USA Inc,0.047702,211.5,5.79
VRE UN Equity,Veris Residential Inc,0.047693,85.441,14.33
NBHC UN Equity,National Bank Holdings Corp,0.047661,28.987,42.21
LZB UN Equity,La-Z-Boy Inc,0.047454,42.64,28.57
CWEN/A UN Equity,Clearway Energy Inc,0.04744,34.54,35.26
AMPH UW Equity,Amphastar Pharmaceuticals Inc,0.047434,37.982,32.06
LGF/B UN Equity,Lions Gate Entertainment Corp,0.04742,115.717,10.52
LPRO UQ Equity,Open Lending Corp,0.047322,104.638,11.61
PAYO UQ Equity,Payoneer Global Inc,0.047258,214.724,5.65
SBSI UW Equity,Southside Bancshares Inc,0.047238,30.332,39.98
RDFN UW Equity,Redfin Corp,0.047172,104.17,11.625
EXPI UQ Equity,eXp World Holdings Inc,0.047152,68.042,17.79
MEG UN Equity,Montrose Environmental Group Inc,0.047075,27.243,44.36
MODN UN Equity,Model N Inc,0.047065,35.768,33.78
TRS UW Equity,TriMas Corp,0.047005,42.031,28.71
DNOW UN Equity,NOW Inc,0.046963,109.403,11.02
OCFC UW Equity,OceanFirst Financial Corp,0.046943,57.578,20.93
ANDE UW Equity,Andersons Inc/The,0.04687,31.773,37.87
DFIN UN Equity,Donnelley Financial Solutions Inc,0.046855,27.456,43.81
KALU UW Equity,Kaiser Aluminum Corp,0.04679,15.708,76.47
STBA UW Equity,S&T Bancorp Inc,0.046769,38.743,30.99
UTZ UN Equity,Utz Brands Inc,0.046338,65.182,18.25
LILAK UW Equity,Liberty Latin America Ltd,0.046214,151.714,7.82
DIN UN Equity,Dine Brands Global Inc,0.04615,15.661,75.65
MGNI UW Equity,Magnite Inc,0.046065,129.811,9.11
ENVA UN Equity,Enova International Inc,0.046005,31.578,37.4
UEC UA Equity,Uranium Energy Corp,0.045997,277.19,4.26
OLO UN Equity,Olo Inc,0.045964,89.19,13.23
RVLV UN Equity,Revolve Group Inc,0.045896,40.503,29.09
LWLG UR Equity,Lightwave Logic Inc,0.045863,110.865,10.62
CUBI UN Equity,Customers Bancorp Inc,0.045785,30.745,38.23
ROAD UW Equity,Construction Partners Inc,0.04577,39.562,29.7
WRBY UN Equity,Warby Parker Inc,0.045727,82.785,14.18
SKYW UW Equity,SkyWest Inc,0.045705,49.507,23.7
JELD UN Equity,JELD-WEN Holding Inc,0.045666,85.508,13.71
NG UA Equity,Novagold Resources Inc,0.045647,237.212,4.94
ZNTL UQ Equity,Zentalis Pharmaceuticals Inc,0.045624,38.102,30.74
VERV UW Equity,Verve Therapeutics Inc,0.045561,36.631,31.93
GSHD UW Equity,Goosehead Insurance Inc,0.045543,18.894,61.88
CDMO UR Equity,Avid Bioservices Inc,0.045469,60.575,19.27
SFL UN Equity,SFL Corp Ltd,0.045442,113.924,10.24
AMWL UN Equity,American Well Corp,0.045285,227.505,5.11
AXL UN Equity,American Axle & Manufacturing Holdings I,0.045282,112.1,10.37
CLOV UW Equity,Clover Health Investments Corp,0.045253,378.412,3.07
NE UN Equity,Noble Corp,0.045037,37.32,30.98
KFRC UW Equity,Kforce Inc,0.044781,20.218,56.86
CXW UN Equity,CoreCivic Inc,0.044776,119.736,9.6
CWH UN Equity,Camping World Holdings Inc,0.044611,38.175,30
DGII UW Equity,Digi International Inc,0.044545,33.893,33.74
GDOT UN Equity,Green Dot Corp,0.044511,48.173,23.72
NYMT UW Equity,New York Mortgage Trust Inc,0.044508,377.098,3.03
USPH UN Equity,US Physical Therapy Inc,0.044464,12.748,89.54
CRNX UW Equity,Crinetics Pharmaceuticals Inc,0.044259,52.191,21.77
DCOM UW Equity,Dime Community Bancshares Inc,0.044225,33.081,34.32
CHEF UW Equity,Chefs' Warehouse Inc/The,0.044096,33.822,33.47
AUPH UQ Equity,Aurinia Pharmaceuticals Inc,0.04405,133.041,8.5
IMGN UW Equity,ImmunoGen Inc,0.044044,212.936,5.31
RILY UQ Equity,B Riley Financial Inc,0.043978,20.132,56.08
TTEC UW Equity,TTEC Holdings Inc,0.043951,18.699,60.34
SPTN UW Equity,SpartanNash Co,0.043945,35.432,31.84
PRIM UW Equity,Primoris Services Corp,0.043941,52.614,21.44
MTTR UQ Equity,Matterport Inc,0.043896,217.128,5.19
STAR UN Equity,iStar Inc,0.043728,65.725,17.08
PRCT UQ Equity,PROCEPT BioRobotics Corp,0.043707,25.391,44.19
TSE UN Equity,Trinseo PLC,0.043647,35.867,31.24
SXI UN Equity,Standex International Corp,0.043622,11.839,94.59
SHEN UW Equity,Shenandoah Telecommunications Co,0.043617,48.036,23.31
NBR UN Equity,Nabors Industries Ltd,0.043601,8.989,124.52
PRTA UW Equity,Prothena Corp PLC,0.043556,35.184,31.78
FLGT UQ Equity,Fulgent Genetics Inc,0.04348,21.379,52.21
IHRT UW Equity,iHeartMedia Inc,0.043409,119.568,9.32
GSAT UA Equity,Globalstar Inc,0.043347,678.538,1.64
HEES UW Equity,H&E Equipment Services Inc,0.043194,31.646,35.04
RADI UQ Equity,Radius Global Infrastructure Inc,0.043082,74.078,14.93
PRO UN Equity,PROS Holdings Inc,0.043006,40.62,27.18
ZUO UN Equity,Zuora Inc,0.042964,111.975,9.85
PRG UN Equity,PROG Holdings Inc,0.04292,53.695,20.52
LZ UW Equity,Legalzoom.com Inc,0.042729,97.16,11.29
DCT UW Equity,Duck Creek Technologies Inc,0.042671,76.604,14.3
LPI UN Equity,Laredo Petroleum Inc,0.042567,16.929,64.55
LFG UN Equity,Archaea Energy Inc,0.042567,59.1,18.49
OPK UW Equity,OPKO Health Inc,0.042269,400.411,2.71
ESRT UN Equity,Empire State Realty Trust Inc,0.042165,137.02,7.9
VECO UW Equity,Veeco Instruments Inc,0.042125,49.493,21.85
UDMY UW Equity,Udemy Inc,0.042013,71.569,15.07
EIG UN Equity,Employers Holdings Inc,0.041958,27.387,39.33
UUUU UA Equity,Energy Fuels Inc/Canada,0.041896,154.755,6.95
SIGA UQ Equity,SIGA Technologies Inc,0.041672,46.716,22.9
LMAT UQ Equity,LeMaitre Vascular Inc,0.041446,19.324,55.06
TMP UA Equity,Tompkins Financial Corp,0.041382,13.936,76.23
