Ticker,Name,Weight,Shares,Price
EQR UN Equity,Equity Residential,0.073698,369.61,78.63
FRC UN Equity,First Republic Bank/CA,0.073674,178.425,162.83
TROW UW Equity,T Rowe Price Group Inc,0.073562,223.367,129.87
ON UW Equity,ON Semiconductor Corp,0.072695,433.035,66.2
WBA UW Equity,Walgreens Boots Alliance Inc,0.072462,716.158,39.9
AWK UN Equity,American Water Works Co Inc,0.072194,181.599,156.77
APTV UN Equity,Aptiv PLC,0.072075,269.839,105.33
ZM UW Equity,Zoom Video Communications Inc,0.071593,252.05,112.01
CBRE UN Equity,CBRE Group Inc,0.071205,329.258,85.28
ALNY UW Equity,Alnylam Pharmaceuticals Inc,0.070874,120.468,232
GLW UN Equity,Corning Inc,0.070328,753.627,36.8
OKE UN Equity,ONEOK Inc,0.07005,443.682,62.26
APO UN Equity,Apollo Global Management Inc,0.069728,458.355,59.99
CPRT UW Equity,Copart Inc,0.06945,212.716,128.75
EXR UN Equity,Extra Space Storage Inc,0.069362,132.239,206.84
EBAY UW Equity,eBay Inc,0.068764,559.105,48.5
KHC UW Equity,Kraft Heinz Co/The,0.068341,697.639,38.63
ARE UN Equity,Alexandria Real Estate Equities Inc,0.06829,161.682,166.56
WY UN Equity,Weyerhaeuser Co,0.067982,743.022,36.08
EFX UN Equity,Equifax Inc,0.067542,121.309,219.56
STT UN Equity,State Street Corp,0.067342,366.186,72.52
SIVB UW Equity,SVB Financial Group,0.067176,58.576,452.24
GWW UN Equity,WW Grainger Inc,0.065162,45.482,564.97
EIX UN Equity,Edison International,0.064818,375.28,68.11
HAL UN Equity,Halliburton Co,0.064609,896.801,28.41
DTE UN Equity,DTE Energy Co,0.064581,192.552,132.26
DHI UN Equity,DR Horton Inc,0.064096,322.312,78.42
CEG UW Equity,Constellation Energy Corp,0.063744,325.946,77.12
WST UN Equity,West Pharmaceutical Services Inc,0.063502,73.904,338.84
VMW UN Equity,VMware Inc,0.063468,208.515,120.03
ANSS UW Equity,ANSYS Inc,0.063224,86.81,287.2
FITB UW Equity,Fifth Third Bancorp,0.062354,680.006,36.16
DRE UN Equity,Duke Realty Corp,0.061626,382.763,63.49
EPAM UN Equity,EPAM Systems Inc,0.061246,54.776,440.92
AEE UN Equity,Ameren Corp,0.061202,256.889,93.95
MPWR UW Equity,Monolithic Power Systems Inc,0.061094,45.285,532.01
ZBH UN Equity,Zimmer Biomet Holdings Inc,0.061049,209.396,114.97
