Ticker,Name,Weight,Shares,Price
DLR UN Equity,Digital Realty Trust Inc,0.1063,284.672,132.5
NUE UN Equity,Nucor Corp,0.106092,266.062,141.49
CTAS UW Equity,Cintas Corp,0.105837,86.97625,431.78
DLTR UW Equity,Dollar Tree Inc,0.105293,225.11,165.97
GPN UN Equity,Global Payments Inc,0.10521,281.54,132.6
HLT UN Equity,Hilton Worldwide Holdings Inc,0.104843,278.332,133.66
TT UN Equity,Trane Technologies PLC,0.104106,233.86,157.96
EA UW Equity,Electronic Arts Inc,0.10395,281.222,131.16
DVN UN Equity,Devon Energy Corp,0.103876,613.8,60.05
AFL UN Equity,Aflac Inc,0.103066,592.6318,61.71
SPG UN Equity,Simon Property Group Inc,0.103064,328.342,111.38
CARR UN Equity,Carrier Global Corp,0.102458,848.242,42.86
NEM UN Equity,Newmont Corp,0.102306,793.651,45.74
CTSH UW Equity,Cognizant Technology Solutions Corp,0.101405,521.174,69.04
FTNT UW Equity,Fortinet Inc,0.101176,666.18705,53.89
HPQ UN Equity,HP Inc,0.100874,1053.366,33.98
ILMN UW Equity,Illumina Inc,0.100635,157.1,227.3
RMD UN Equity,ResMed Inc,0.100419,146.285,243.58
KMI UN Equity,Kinder Morgan Inc,0.09969,1950.02678,18.14
DXCM UW Equity,Dexcom Inc,0.099256,392.504,89.73
ED UN Equity,Consolidated Edison Inc,0.09884,354.295,98.99
TDG UN Equity,TransDigm Group Inc,0.097339,51.85575,666.06
ALL UN Equity,Allstate Corp/The,0.095933,274.983,123.79
YUM UN Equity,Yum! Brands Inc,0.09578,285.164,119.18
TWTR UN Equity,Twitter Inc,0.09551,762.781,44.43
OTIS UN Equity,Otis Worldwide Corp,0.095203,422.794,79.9
MNST UW Equity,Monster Beverage Corp,0.095195,376.06641,89.82
IDXX UW Equity,IDEXX Laboratories Inc,0.094769,84.007,400.29
VICI UN Equity,VICI Properties Inc,0.094473,963.002,34.81
PEG UN Equity,Public Service Enterprise Group Inc,0.093693,499.259,66.59
WEC UN Equity,WEC Energy Group Inc,0.093492,315.435,105.17
MTB UN Equity,M&T Bank Corp,0.093452,179.417,184.82
HSY UN Equity,Hershey Co/The,0.093173,145.991,226.46
BK UN Equity,Bank of New York Mellon Corp/The,0.092134,743.17416,43.99
PCAR UW Equity,PACCAR Inc,0.091371,347.683,93.25
BIIB UW Equity,Biogen Inc,0.091231,146.452,221.04
VRSK UW Equity,Verisk Analytics Inc,0.089957,157.902,202.15
ES UN Equity,Eversource Energy,0.089078,344.878,91.65
PPG UN Equity,PPG Industries Inc,0.08889,236.194,133.54
IFF UN Equity,International Flavors & Fragrances Inc,0.088373,254.838,123.05
FAST UW Equity,Fastenal Co,0.088295,575.606,54.43
CMI UN Equity,Cummins Inc,0.088233,141.098,221.89
DD UN Equity,DuPont de Nemours Inc,0.087049,508.527,60.74
AMP UN Equity,Ameriprise Financial Inc,0.087004,109.904,280.9
KR UN Equity,Kroger Co/The,0.08651,656.05358,46.79
MTD UN Equity,Mettler-Toledo International Inc,0.086082,22.68,1346.78
ALB UN Equity,Albemarle Corp,0.085582,117.113,259.3
DFS UN Equity,Discover Financial Services,0.085501,280.965,107.98
KEYS UN Equity,Keysight Technologies Inc,0.085419,181.975,166.56
ROST UW Equity,Ross Stores Inc,0.085344,351.392,86.18
BAX UN Equity,Baxter International Inc,0.085001,503.529,59.9
AVB UN Equity,AvalonBay Communities Inc,0.084214,139.818,213.72
HES UN Equity,Hess Corp,0.083997,277.02407,107.59
RSG UN Equity,Republic Services Inc,0.083987,208.48806,142.94
TROW UW Equity,T Rowe Price Group Inc,0.083191,227.297,129.87
ROK UN Equity,Rockwell Automation Inc,0.083096,116.262,253.61
AME UN Equity,AMETEK Inc,0.082685,230.91,127.06
KDP UW Equity,Keurig Dr Pepper Inc,0.08253,737.64444,39.7
FRC UN Equity,First Republic Bank/CA,0.082358,179.473,162.83
ODFL UW Equity,Old Dominion Freight Line Inc,0.081608,91.81674,315.38
WBD UW Equity,Warner Bros Discovery Inc,0.081532,2208.42804,13.1
ON UW Equity,ON Semiconductor Corp,0.081064,434.506,66.2
ANET UN Equity,Arista Networks Inc,0.08084,225.03272,127.47
WBA UW Equity,Walgreens Boots Alliance Inc,0.080617,716.93159,39.9
APTV UN Equity,Aptiv PLC,0.080424,270.931,105.33
AWK UN Equity,American Water Works Co Inc,0.080301,181.753,156.77
GLW UN Equity,Corning Inc,0.078836,760.1508,36.8
CBRE UN Equity,CBRE Group Inc,0.078557,326.861,85.28
OKE UN Equity,ONEOK Inc,0.078364,446.616,62.26
EXR UN Equity,Extra Space Storage Inc,0.078275,134.28,206.84
CPRT UW Equity,Copart Inc,0.077557,213.7473,128.75
KHC UW Equity,Kraft Heinz Co/The,0.077284,709.89216,38.63
EBAY UW Equity,eBay Inc,0.076521,559.842,48.5
EQR UN Equity,Equity Residential,0.07583,342.19822,78.63
WY UN Equity,Weyerhaeuser Co,0.075702,744.498,36.08
EFX UN Equity,Equifax Inc,0.075697,122.335,219.56
STT UN Equity,State Street Corp,0.07503,367.115,72.52
SIVB UW Equity,SVB Financial Group,0.075006,58.851,452.24
EIX UN Equity,Edison International,0.073171,381.2,68.11
HAL UN Equity,Halliburton Co,0.072217,901.976,28.41
DTE UN Equity,DTE Energy Co,0.072214,193.739,132.26
EPAM UN Equity,EPAM Systems Inc,0.071016,57.151,440.92
CEG UW Equity,Constellation Energy Corp,0.071005,326.699,77.12
DHI UN Equity,DR Horton Inc,0.070798,320.3473,78.42
WST UN Equity,West Pharmaceutical Services Inc,0.070737,74.076,338.84
ANSS UW Equity,ANSYS Inc,0.070409,86.99,287.2
FITB UW Equity,Fifth Third Bancorp,0.069917,686.087,36.16
ARE UN Equity,Alexandria Real Estate Equities Inc,0.06972,148.52838,166.56
DRE UN Equity,Duke Realty Corp,0.06879,384.455,63.49
AEE UN Equity,Ameren Corp,0.068371,258.227,93.95
GWW UN Equity,WW Grainger Inc,0.068347,42.92568,564.97
IT UN Equity,Gartner Inc,0.068184,80.539,300.4
ZBH UN Equity,Zimmer Biomet Holdings Inc,0.067905,209.577,114.97
ETR UN Equity,Entergy Corp,0.067758,203.374,118.22
LH UN Equity,Laboratory Corp of America Holdings,0.067692,92.7,259.11
WTW UW Equity,Willis Towers Watson PLC,0.067669,111.488,215.37
FTV UN Equity,Fortive Corp,0.067329,358.448,66.65
CDW UW Equity,CDW Corp/DE,0.067022,135.116,176.01
URI UN Equity,United Rentals Inc,0.066186,71.612,327.95
MPWR UW Equity,Monolithic Power Systems Inc,0.065737,43.84442,532.01
LUV UN Equity,Southwest Airlines Co,0.06564,592.956,39.28
VMC UN Equity,Vulcan Materials Co,0.065363,132.896,174.52
TSN UN Equity,Tyson Foods Inc,0.065204,291.539,79.36
LYB UN Equity,LyondellBasell Industries NV,0.064918,258.82138,89
CTRA UN Equity,Coterra Energy Inc,0.064336,805.805,28.33
MLM UN Equity,Martin Marietta Materials Inc,0.064211,62.365,365.34
BKR UW Equity,Baker Hughes Co,0.064187,935.3472,24.35
LEN UN Equity,Lennar Corp,0.063614,258.621,87.28
FE UN Equity,FirstEnergy Corp,0.063604,570.932,39.53
MKC UN Equity,McCormick & Co Inc/MD,0.063333,250.226,89.81
HIG UN Equity,Hartford Financial Services Group Inc/Th,0.06193,328.865,66.82
ABC UN Equity,AmerisourceBergen Corp,0.061875,150.81408,145.58
GPC UN Equity,Genuine Parts Co,0.061836,141.595,154.96
DAL UN Equity,Delta Air Lines Inc,0.061299,641.058,33.93
TSCO UW Equity,Tractor Supply Co,0.060634,111.882,192.3
NDAQ UW Equity,Nasdaq Inc,0.060621,115.2746,186.6
CHD UN Equity,Church & Dwight Co Inc,0.06027,242.771,88.09
CF UN Equity,CF Industries Holdings Inc,0.060147,208.602,102.31
PPL UN Equity,PPL Corp,0.060144,735.903,29
MAA UN Equity,Mid-America Apartment Communities Inc,0.060096,115.428,184.74
NTRS UW Equity,Northern Trust Corp,0.059912,208.38,102.02
ALGN UW Equity,Align Technology Inc,0.059446,73.28958,287.81
STE UN Equity,STERIS PLC,0.059331,100.127,210.26
FANG UW Equity,Diamondback Energy Inc,0.059264,166.84342,126.04
IR UN Equity,Ingersoll Rand Inc,0.058699,405.93,51.31
RF UN Equity,Regions Financial Corp,0.058519,934.5,22.22
RJF UN Equity,Raymond James Financial Inc,0.058105,194.3973,106.06
VTR UN Equity,Ventas Inc,0.058011,399.696,51.5
CTLT UN Equity,Catalent Inc,0.056991,179.213,112.84
CNP UN Equity,CenterPoint Energy Inc,0.05689,629.449,32.07
PWR UN Equity,Quanta Services Inc,0.056802,143.709,140.25
HBAN UW Equity,Huntington Bancshares Inc/OH,0.05662,1439.175,13.96
BR UN Equity,Broadridge Financial Solutions Inc,0.056335,117.227,170.52
PKI UN Equity,PerkinElmer Inc,0.056263,126.148,158.26
CMS UN Equity,CMS Energy Corp,0.056221,290.129,68.76
